Título,"Tipo de cambio pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de liquidación","Tipo de cambio Pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de determinación (FIX)","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura compra","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Cierre compra","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas, Cierre venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Máximo","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas Mínimo","Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954",Tipo de Cambio Cierre de Jornada
Periodo disponible,14/11/1991 - 18/02/2026,12/11/1991 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 29/10/2021,02/01/1992 - 29/10/2021,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,19/04/1954 - 16/02/2026,01/11/2021 - 16/02/2026
Periodicidad,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria
Cifra,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio
Unidad,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar
Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF60653,SF43718,SF43787,SF43784,SF43788,SF43786,SF43785,SF43717,SF63528,SF343410
06/04/2012,12.7317,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/04/2012,12.7317,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/04/2012,12.7317,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/04/2012,12.7317,12.9902,12.9835,12.985,12.9531,12.9546,13.0133,12.9465,12.9902,N/E
10/04/2012,12.8155,13.1568,13.111,13.118,13.151,13.158,13.2031,13.1099,13.1568,N/E
11/04/2012,12.9902,13.1324,13.1228,13.1243,13.1416,13.1431,13.1847,13.1031,13.1324,N/E
12/04/2012,13.1568,13.0736,13.0787,13.0827,13.0515,13.0555,13.105,13.038,13.0736,N/E
13/04/2012,13.1324,13.1458,13.0915,13.095,13.1579,13.1614,13.178,13.0908,13.1458,N/E
14/04/2012,13.0736,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/04/2012,13.0736,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/04/2012,13.0736,13.2168,13.189,13.191,13.1999,13.2019,13.245,13.1567,13.2168,N/E
17/04/2012,13.1458,13.0816,13.127,13.1295,13.0669,13.0694,13.142,13.051,13.0816,N/E
18/04/2012,13.2168,13.1322,13.1221,13.1236,13.1513,13.1528,13.175,13.0993,13.1322,N/E
19/04/2012,13.0816,13.2288,13.228,13.23,13.248,13.25,13.258,13.1977,13.2288,N/E
20/04/2012,13.1322,13.1171,13.1524,13.1544,13.105,13.107,13.165,13.0895,13.1171,N/E
21/04/2012,13.2288,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/04/2012,13.2288,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/04/2012,13.2288,13.2087,13.1789,13.1804,13.1906,13.1926,13.229,13.1804,13.2087,N/E
24/04/2012,13.1171,13.1392,13.132,13.135,13.1699,13.1729,13.1731,13.1175,13.1392,N/E
25/04/2012,13.2087,13.1667,13.1229,13.1254,13.1419,13.1449,13.1955,13.1212,13.1667,N/E
26/04/2012,13.1392,13.2093,13.2314,13.2349,13.1675,13.17,13.245,13.17,13.2093,N/E
27/04/2012,13.1667,13.0141,13.1185,13.12,12.98,12.982,13.12,12.9689,13.0141,N/E
28/04/2012,13.2093,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/04/2012,13.2093,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/04/2012,13.2093,12.9942,12.9771,12.9801,13.0277,13.0311,13.0311,12.9801,12.9942,N/E
01/05/2012,13.0141,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/05/2012,13.0141,12.9629,12.9553,12.958,12.9305,12.9326,12.98,12.9326,12.9629,N/E
03/05/2012,12.9942,12.9725,12.9502,12.9534,13.0003,13.0033,13.0183,12.953,12.9725,N/E
04/05/2012,12.9629,13.1344,13.0729,13.074,13.142,13.1448,13.1773,13.07,13.1344,N/E
05/05/2012,12.9725,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/05/2012,12.9725,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/05/2012,12.9725,13.1659,13.155,13.1575,13.1525,13.155,13.181,13.141,13.1659,N/E
08/05/2012,13.1344,13.3374,13.272,13.274,13.3775,13.3795,13.3887,13.27,13.3374,N/E
09/05/2012,13.1659,13.515,13.53,13.5335,13.4269,13.4299,13.5625,13.4092,13.515,N/E
10/05/2012,13.3374,13.447,13.4105,13.412,13.4284,13.4324,13.4798,13.4084,13.447,N/E
11/05/2012,13.515,13.4929,13.525,13.527,13.535,13.537,13.544,13.479,13.4929,N/E
12/05/2012,13.447,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/05/2012,13.447,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/05/2012,13.447,13.6739,13.676,13.68,13.647,13.649,13.7,13.649,13.6739,N/E
15/05/2012,13.4929,13.7302,13.722,13.725,13.7448,13.7478,13.7631,13.6998,13.7302,N/E
16/05/2012,13.6739,13.7747,13.7714,13.7725,13.7793,13.7851,13.845,13.76,13.7747,N/E
17/05/2012,13.7302,13.7994,13.792,13.798,13.7859,13.7919,13.84,13.77,13.7994,N/E
18/05/2012,13.7747,13.7809,13.7685,13.77,13.8429,13.8444,13.8469,13.7544,13.7809,N/E
19/05/2012,13.7994,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/05/2012,13.7994,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/05/2012,13.7994,13.7935,13.8005,13.803,13.7547,13.7572,13.8152,13.754,13.7935,N/E
22/05/2012,13.7809,13.7203,13.7137,13.7174,13.7751,13.7788,13.8034,13.673,13.7203,N/E
23/05/2012,13.7935,14.0335,13.9657,13.9687,14.032,14.035,14.0789,13.9615,14.0335,N/E
24/05/2012,13.7203,14.004,14.0075,14.01,14.0325,14.035,14.07,13.976,14.004,N/E
25/05/2012,14.0335,14.0156,13.9955,14,14.0221,14.0266,14.0355,13.9975,14.0156,N/E
26/05/2012,14.004,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/05/2012,14.004,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/05/2012,14.004,13.9439,13.9287,13.9315,13.9377,13.9405,13.9687,13.9315,13.9439,N/E
29/05/2012,14.0156,13.9169,13.905,13.9095,13.9277,13.9327,13.97,13.8765,13.9169,N/E
30/05/2012,13.9439,14.0749,14.0551,14.059,14.1461,14.15,14.15,14.0409,14.0749,N/E
31/05/2012,13.9169,14.3047,14.2754,14.2794,14.2901,14.2941,14.3553,14.2424,14.3047,N/E
01/06/2012,14.0749,14.3949,14.4,14.4024,14.3496,14.352,14.4632,14.3498,14.3949,N/E
02/06/2012,14.3047,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/06/2012,14.3047,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/06/2012,14.3047,14.2443,14.226,14.23,14.2444,14.2484,14.305,14.2117,14.2443,N/E
05/06/2012,14.3949,14.2319,14.1874,14.1924,14.22,14.225,14.2727,14.1715,14.2319,N/E
06/06/2012,14.2443,14.1116,14.1518,14.1558,14.1207,14.1247,14.175,14.075,14.1116,N/E
07/06/2012,14.2319,13.9355,13.8835,13.886,13.9625,13.965,13.9999,13.873,13.9355,N/E
08/06/2012,14.1116,14.0351,14.091,14.097,13.929,13.935,14.1079,13.935,14.0351,N/E
09/06/2012,13.9355,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/06/2012,13.9355,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/06/2012,13.9355,13.9625,13.9375,13.94,14.0573,14.0598,14.0598,13.9197,13.9625,N/E
12/06/2012,14.0351,14.006,13.9935,13.997,14.0279,14.0314,14.0615,13.939,14.006,N/E
13/06/2012,13.9625,13.97,13.9937,13.9987,13.9815,13.984,13.9987,13.9455,13.97,N/E
14/06/2012,14.006,13.9974,14.0014,14.0044,13.998,14.0026,14.018,13.9799,13.9974,N/E
15/06/2012,13.97,13.9115,13.8952,13.8972,13.908,13.91,13.9344,13.8884,13.9115,N/E
16/06/2012,13.9974,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/06/2012,13.9974,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/06/2012,13.9974,13.9154,13.9299,13.9324,13.8516,13.8546,13.9399,13.8546,13.9154,N/E
19/06/2012,13.9115,13.7033,13.6985,13.7015,13.6857,13.6897,13.7218,13.6762,13.7033,N/E
20/06/2012,13.9154,13.7257,13.7232,13.7272,13.6873,13.6913,13.765,13.6649,13.7257,N/E
21/06/2012,13.7033,13.7668,13.7247,13.7277,13.9077,13.9117,13.9237,13.705,13.7668,N/E
22/06/2012,13.7257,13.849,13.8207,13.8237,13.8299,13.8329,13.8899,13.7997,13.849,N/E
23/06/2012,13.7668,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/06/2012,13.7668,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/06/2012,13.7668,13.9542,13.949,13.9522,13.9227,13.9266,13.9785,13.9148,13.9542,N/E
26/06/2012,13.849,13.8616,13.8952,13.9,13.7477,13.7487,13.9195,13.725,13.8616,N/E
27/06/2012,13.9542,13.6652,13.691,13.6921,13.5929,13.5959,13.6921,13.58,13.6652,N/E
28/06/2012,13.8616,13.653,13.6401,13.6419,13.7026,13.7062,13.718,13.6114,13.653,N/E
29/06/2012,13.6652,13.4084,13.4041,13.407,13.3374,13.3396,13.4437,13.3025,13.4084,N/E
30/06/2012,13.653,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/07/2012,13.653,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/07/2012,13.653,13.397,13.369,13.373,13.309,13.313,13.45,13.2899,13.397,N/E
03/07/2012,13.4084,13.3174,13.3267,13.3297,13.342,13.345,13.3589,13.2856,13.3174,N/E
04/07/2012,13.397,13.3617,13.36,13.364,13.342,13.345,13.382,13.34,13.3617,N/E
05/07/2012,13.3174,13.3508,13.3337,13.3377,13.3575,13.3615,13.379,13.326,13.3508,N/E
06/07/2012,13.3617,13.4925,13.4838,13.4848,13.4842,13.4852,13.5085,13.4718,13.4925,N/E
07/07/2012,13.3508,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/07/2012,13.3508,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/07/2012,13.3508,13.4533,13.437,13.44,13.4161,13.4191,13.465,13.3974,13.4533,N/E
10/07/2012,13.4925,13.2924,13.2739,13.2769,13.297,13.3,13.315,13.2762,13.2924,N/E
11/07/2012,13.4533,13.3241,13.3269,13.3292,13.362,13.365,13.37,13.3086,13.3241,N/E
12/07/2012,13.2924,13.4795,13.4354,13.4394,13.4447,13.4487,13.5235,13.4049,13.4795,N/E
13/07/2012,13.3241,13.3449,13.3646,13.3676,13.3006,13.3036,13.377,13.3036,13.3449,N/E
14/07/2012,13.4795,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/07/2012,13.4795,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/07/2012,13.4795,13.2832,13.3079,13.3139,13.2207,13.2267,13.3225,13.2267,13.2832,N/E
17/07/2012,13.3449,13.2226,13.2148,13.2198,13.1575,13.1625,13.2759,13.1548,13.2226,N/E
18/07/2012,13.2832,13.1201,13.1698,13.1728,13.1393,13.1423,13.175,13.0955,13.1201,N/E
19/07/2012,13.2226,13.1921,13.1845,13.1875,13.237,13.24,13.248,13.167,13.1921,N/E
20/07/2012,13.1201,13.2928,13.2711,13.2741,13.3391,13.3401,13.3457,13.2563,13.2928,N/E
21/07/2012,13.1921,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/07/2012,13.1921,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/07/2012,13.1921,13.5218,13.5414,13.5434,13.542,13.544,13.5499,13.5054,13.5218,N/E
24/07/2012,13.2928,13.6796,13.611,13.615,13.7534,13.7574,13.7777,13.6075,13.6796,N/E
25/07/2012,13.5218,13.6541,13.628,13.63,13.603,13.605,13.69,13.5885,13.6541,N/E
26/07/2012,13.6796,13.4425,13.4375,13.4405,13.4095,13.4125,13.461,13.3996,13.4425,N/E
27/07/2012,13.6541,13.2837,13.308,13.31,13.2569,13.2589,13.3185,13.2153,13.2837,N/E
28/07/2012,13.4425,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/07/2012,13.4425,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/07/2012,13.4425,13.2644,13.228,13.231,13.2918,13.2968,13.3,13.2244,13.2644,N/E
31/07/2012,13.2837,13.2833,13.2602,13.2642,13.3075,13.3115,13.3384,13.2558,13.2833,N/E
01/08/2012,13.2644,13.2867,13.302,13.306,13.2959,13.2999,13.3333,13.239,13.2867,N/E
02/08/2012,13.2833,13.3927,13.3646,13.3706,13.3911,13.3931,13.4427,13.338,13.3927,N/E
03/08/2012,13.2867,13.1357,13.1595,13.1625,13.1451,13.1481,13.1691,13.105,13.1357,N/E
04/08/2012,13.3927,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/08/2012,13.3927,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/08/2012,13.3927,13.0708,13.095,13.097,13.135,13.137,13.137,13.053,13.0708,N/E
07/08/2012,13.1357,13.1849,13.1664,13.1684,13.191,13.193,13.2075,13.1564,13.1849,N/E
08/08/2012,13.0708,13.1891,13.233,13.235,13.1574,13.1594,13.238,13.1277,13.1891,N/E
09/08/2012,13.1849,13.1188,13.13,13.133,13.1137,13.1157,13.1366,13.09,13.1188,N/E
10/08/2012,13.1891,13.1094,13.1382,13.1402,13.104,13.106,13.143,13.0863,13.1094,N/E
11/08/2012,13.1188,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/08/2012,13.1188,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/08/2012,13.1188,13.1474,13.12,13.122,13.1422,13.1442,13.1739,13.119,13.1474,N/E
14/08/2012,13.1094,13.1311,13.1056,13.1076,13.1319,13.1339,13.1686,13.0956,13.1311,N/E
15/08/2012,13.1474,13.1639,13.167,13.17,13.1549,13.1579,13.1799,13.1459,13.1639,N/E
16/08/2012,13.1311,13.143,13.1405,13.1449,13.1424,13.1468,13.1744,13.1199,13.143,N/E
17/08/2012,13.1639,13.1745,13.1996,13.2026,13.132,13.135,13.235,13.1319,13.1745,N/E
18/08/2012,13.143,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/08/2012,13.143,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/08/2012,13.143,13.1261,13.1407,13.1457,13.1125,13.1155,13.146,13.106,13.1261,N/E
21/08/2012,13.1745,13.0854,13.0669,13.0719,13.1318,13.1368,13.1368,13.057,13.0854,N/E
22/08/2012,13.1261,13.1762,13.157,13.16,13.1185,13.1215,13.1952,13.113,13.1762,N/E
23/08/2012,13.0854,13.1284,13.15,13.1525,13.1764,13.1789,13.1795,13.1086,13.1284,N/E
24/08/2012,13.1762,13.176,13.225,13.227,13.1728,13.1748,13.233,13.1372,13.176,N/E
25/08/2012,13.1284,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/08/2012,13.1284,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/08/2012,13.1284,13.1703,13.191,13.1935,13.1824,13.1849,13.1935,13.1567,13.1703,N/E
28/08/2012,13.176,13.1847,13.1825,13.185,13.1833,13.1858,13.2045,13.171,13.1847,N/E
29/08/2012,13.1703,13.2746,13.2674,13.2694,13.3109,13.3129,13.3129,13.253,13.2746,N/E
30/08/2012,13.1847,13.4172,13.3652,13.3672,13.3504,13.3524,13.44,13.3385,13.4172,N/E
31/08/2012,13.2746,13.2571,13.315,13.32,13.198,13.2,13.38,13.1972,13.2571,N/E
01/09/2012,13.4172,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/09/2012,13.4172,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/09/2012,13.4172,13.191,13.208,13.212,13.1818,13.1858,13.2172,13.185,13.191,N/E
04/09/2012,13.2571,13.1793,13.1621,13.1651,13.1644,13.1674,13.2059,13.1544,13.1793,N/E
05/09/2012,13.191,13.1221,13.1425,13.1455,13.119,13.122,13.1516,13.101,13.1221,N/E
06/09/2012,13.1793,13.0483,13.052,13.055,13.0468,13.0498,13.0731,13.029,13.0483,N/E
07/09/2012,13.1221,12.9976,13.007,13.01,12.9824,12.9854,13.0179,12.9844,12.9976,N/E
08/09/2012,13.0483,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/09/2012,13.0483,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/09/2012,13.0483,12.9921,12.9916,12.9946,13.038,13.041,13.0493,12.982,12.9921,N/E
11/09/2012,12.9976,12.9992,13.0089,13.0099,12.9864,12.9874,13.015,12.9777,12.9992,N/E
12/09/2012,12.9921,13.0305,13.0355,13.0385,13.0175,13.0195,13.07,13.0085,13.0305,N/E
13/09/2012,12.9992,12.9749,12.99,12.9914,12.8168,12.818,13.0444,12.818,12.9749,N/E
14/09/2012,13.0305,12.7458,12.753,12.756,12.7305,12.7335,12.7714,12.7175,12.7458,N/E
15/09/2012,12.9749,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/09/2012,12.9749,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/09/2012,12.9749,12.7492,12.7509,12.7539,12.7849,12.7859,12.7983,12.7349,12.7492,N/E
18/09/2012,12.7458,12.8192,12.801,12.803,12.8323,12.8343,12.85,12.796,12.8192,N/E
19/09/2012,12.7492,12.8235,12.821,12.8225,12.8339,12.8354,12.8432,12.799,12.8235,N/E
20/09/2012,12.8192,12.9042,12.9285,12.9305,12.8854,12.8874,12.9305,12.874,12.9042,N/E
21/09/2012,12.8235,12.8376,12.8351,12.8371,12.8657,12.8677,12.8685,12.821,12.8376,N/E
22/09/2012,12.9042,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/09/2012,12.9042,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/09/2012,12.9042,12.9123,12.9168,12.9193,12.9249,12.9279,12.95,12.8976,12.9123,N/E
25/09/2012,12.8376,12.8233,12.826,12.828,12.8503,12.8523,12.8523,12.7982,12.8233,N/E
26/09/2012,12.9123,12.917,12.9345,12.9375,12.8697,12.8717,12.942,12.8717,12.917,N/E
27/09/2012,12.8233,12.8521,12.8517,12.8577,12.8199,12.8219,12.8849,12.8219,12.8521,N/E
28/09/2012,12.917,12.8695,12.8539,12.8569,12.8563,12.8593,12.8934,12.831,12.8695,N/E
29/09/2012,12.8521,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/09/2012,12.8521,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/10/2012,12.8521,12.8178,12.8606,12.8626,12.816,12.818,12.8626,12.792,12.8178,N/E
02/10/2012,12.8695,12.8375,12.8165,12.818,12.8797,12.8812,12.8812,12.8176,12.8375,N/E
03/10/2012,12.8178,12.8528,12.8541,12.8561,12.8359,12.8379,12.88,12.8215,12.8528,N/E
04/10/2012,12.8375,12.7589,12.787,12.789,12.7565,12.7585,12.789,12.7345,12.7589,N/E
05/10/2012,12.8528,12.6987,12.6705,12.6725,12.767,12.769,12.775,12.669,12.6987,N/E
06/10/2012,12.7589,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/10/2012,12.7589,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/10/2012,12.7589,12.8426,12.8555,12.8595,12.8109,12.8149,12.8664,12.8149,12.8426,N/E
09/10/2012,12.6987,12.868,12.8269,12.8289,12.868,12.87,12.9125,12.8234,12.868,N/E
10/10/2012,12.8426,12.9119,12.8726,12.8751,12.944,12.9465,13,12.864,12.9119,N/E
11/10/2012,12.868,12.8792,12.8827,12.8847,12.8878,12.8898,12.9041,12.8657,12.8792,N/E
12/10/2012,12.9119,12.8901,12.8692,12.8722,12.8798,12.8828,12.91,12.8625,12.8901,N/E
13/10/2012,12.8792,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/10/2012,12.8792,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/10/2012,12.8792,12.8188,12.8267,12.83,12.8207,12.824,12.845,12.8042,12.8188,N/E
16/10/2012,12.8901,12.8077,12.772,12.774,12.8542,12.8562,12.8666,12.774,12.8077,N/E
17/10/2012,12.8188,12.7981,12.807,12.808,12.78,12.7825,12.8125,12.7744,12.7981,N/E
18/10/2012,12.8077,12.8299,12.8159,12.8189,12.8579,12.8609,12.8742,12.8099,12.8299,N/E
19/10/2012,12.7981,12.8551,12.8569,12.8599,12.8739,12.8769,12.8802,12.84,12.8551,N/E
20/10/2012,12.8299,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/10/2012,12.8299,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/10/2012,12.8299,12.8571,12.8517,12.8537,12.888,12.89,12.89,12.85,12.8571,N/E
23/10/2012,12.8551,12.9759,12.9487,12.9507,12.9798,12.9818,13.01,12.9443,12.9759,N/E
24/10/2012,12.8571,12.9839,12.9472,12.9493,12.9668,12.9689,13.0077,12.9493,12.9839,N/E
25/10/2012,12.9759,12.9669,12.949,12.95,12.9678,12.9698,12.992,12.95,12.9669,N/E
26/10/2012,12.9839,13.0112,13.0249,13.0279,13.007,13.01,13.042,12.967,13.0112,N/E
27/10/2012,12.9669,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/10/2012,12.9669,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/10/2012,12.9669,13.09,13.081,13.084,13.066,13.071,13.108,13.069,13.09,N/E
30/10/2012,13.0112,13.0498,13.046,13.048,13.0805,13.0825,13.0825,13.042,13.0498,N/E
31/10/2012,13.09,13.0911,13.0797,13.0817,13.0694,13.0714,13.1,13.066,13.0911,N/E
01/11/2012,13.0498,13.0387,13.0298,13.0328,13.0315,13.0345,13.0532,13.0291,13.0387,N/E
02/11/2012,13.0911,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/11/2012,13.0911,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/11/2012,13.0911,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/11/2012,13.0911,13.0449,13.0455,13.0495,13.0531,13.0551,13.0646,13.03,13.0449,N/E
06/11/2012,13.0387,12.9769,12.9757,12.9777,12.943,12.945,13.0027,12.945,12.9769,N/E
07/11/2012,13.0449,13.0432,13.033,13.035,13.065,13.067,13.0797,13.0344,13.0432,N/E
08/11/2012,12.9769,13.1168,13.0929,13.0939,13.1365,13.1375,13.1581,13.0939,13.1168,N/E
09/11/2012,13.0432,13.1789,13.1965,13.201,13.1631,13.1676,13.201,13.1507,13.1789,N/E
10/11/2012,13.1168,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/11/2012,13.1168,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/11/2012,13.1168,13.1975,13.1731,13.1751,13.224,13.226,13.226,13.1751,13.1975,N/E
13/11/2012,13.1789,13.2284,13.2374,13.2414,13.196,13.2,13.2533,13.1846,13.2284,N/E
14/11/2012,13.1975,13.2353,13.198,13.2,13.223,13.225,13.2499,13.188,13.2353,N/E
15/11/2012,13.2284,13.2522,13.258,13.262,13.2318,13.2358,13.2664,13.219,13.2522,N/E
16/11/2012,13.2353,13.2063,13.2168,13.2188,13.1457,13.1477,13.255,13.126,13.2063,N/E
17/11/2012,13.2522,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/11/2012,13.2522,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/11/2012,13.2522,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/11/2012,13.2522,13.0245,13.0519,13.0529,13.0271,13.0381,13.0655,13.0072,13.0245,N/E
21/11/2012,13.2063,13.0395,13.0135,13.0165,13.0469,13.0499,13.06,13.0165,13.0395,N/E
22/11/2012,13.0245,13.0188,13.018,13.02,13.0143,13.0163,13.0322,13.012,13.0188,N/E
23/11/2012,13.0395,12.9799,12.9839,12.9869,12.958,12.961,12.992,12.961,12.9799,N/E
24/11/2012,13.0188,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/11/2012,13.0188,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/11/2012,13.0188,12.9984,12.9868,12.9888,13.0101,13.0121,13.0225,12.981,12.9984,N/E
27/11/2012,12.9799,12.9861,12.966,12.97,12.999,13.003,13.013,12.9669,12.9861,N/E
28/11/2012,12.9984,13.0372,13.0609,13.0629,13.005,13.007,13.077,12.9989,13.0372,N/E
29/11/2012,12.9861,12.9617,12.9395,12.9415,12.9556,12.9576,12.9958,12.9408,12.9617,N/E
30/11/2012,13.0372,12.9268,12.918,12.92,12.937,12.939,12.9541,12.9105,12.9268,N/E
01/12/2012,12.9617,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/12/2012,12.9617,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/12/2012,12.9617,12.9335,12.9629,12.9649,12.9632,12.9652,12.9754,12.9242,12.9335,N/E
04/12/2012,12.9268,12.96,12.9463,12.9483,12.9439,12.9459,12.9777,12.923,12.96,N/E
05/12/2012,12.9335,12.9284,12.9329,12.9359,12.912,12.915,12.955,12.9141,12.9284,N/E
06/12/2012,12.96,12.9102,12.9129,12.9159,12.895,12.898,12.93,12.898,12.9102,N/E
07/12/2012,12.9284,12.8469,12.8537,12.8577,12.8515,12.8545,12.8745,12.8375,12.8469,N/E
08/12/2012,12.9102,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/12/2012,12.9102,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/12/2012,12.9102,12.7964,12.7868,12.7908,12.808,12.811,12.8115,12.7902,12.7964,N/E
11/12/2012,12.8469,12.7584,12.7618,12.7648,12.7348,12.7378,12.77,12.7378,12.7584,N/E
12/12/2012,12.7964,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
